4GTV套餐(要翻),#genre#
衛視中文,mitv://generationnexxxt.com:19806/7f7bdcb1fb94430daa8ba120dcbfde4e
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
翡翠臺,https://z88.ubtvfans.com/live/rx1/390/207eb167765508c920915d1ce02433f0/index.m3u8
翡翠臺,https://z88.ubtvfans.com/live/rx1/30/fb664922e2e0f516cde26b1d27a01331/index.m3u8
明珠臺,https://z88.ubtvfans.com/live/rx1/2437/43f3e7d06eeb53f3057cb2780fd11a50/index.m3u8
明珠臺,https://z88.ubtvfans.com/live/rx1/2437/60f6d630f969e14ada0c4ff4e424733e/index.m3u8
無線新聞,https://z88.ubtvfans.com/live/rx1/45/006ff8207bf75d845e70fa88925fa6e3/index.m3u8
HOY資訊臺,https://z88.ubtvfans.com/live/rx1/395/2afff7b9574d72ee839084fcdde78ff7/index.m3u8
Viutv,https://z88.ubtvfans.com/live/rx1/2334/fba30fd4af785fb0451bcccfdf475e79/index.m3u8
Viutv,https://z88.ubtvfans.com/live/rx1/72/67ad6810b074a91c73426c59e36738d6/index.m3u8
TVB 財經,https://z88.ubtvfans.com/live/rx1/393/2ab98535a19d87448969f590b141d15b/index.m3u8
TVB 直播,https://z88.ubtvfans.com/live/rx1/2743/4f144d9eee874c8d70c168c4b0c4b8d5/index.m3u8
NOW新聞,https://z88.ubtvfans.com/live/rx3/1246/9368c3093c58aa8b9de729b09b3a03e3/index.m3u8
凰鳳香港,https://z88.ubtvfans.com/live/rx1/358/efd02792da62ca36ce0cace8399dc10f/index.m3u8
凰鳳衛視,https://z88.ubtvfans.com/live/rx1/2812/1ab4a96e4b23851cc791d361effb015a/index.m3u8
鳳凰資訊,https://z88.ubtvfans.com/live/rx1/2811/33a7203bc62f06ac6919c464a7749544/index.m3u8
星空衛視,https://z88.ubtvfans.com/live/rx1/56/58a02d1ccbf9a135d9f58c4ad3ce6e04/index.m3u8
港臺31,https://z88.ubtvfans.com/live/rx1/353/5012273951b1fa2f58322e047b5cad8e/index.m3u8
港臺32,https://z88.ubtvfans.com/live/rx1/397/f342385d2bec6e54b6edd5c18597c39e/index.m3u8
HKIBC,https://z88.ubtvfans.com/live/rx1/354/e2ebb99d1a004b25246d5311e7a0c278/index.m3u8
HOY,https://z88.ubtvfans.com/live/rx1/401/2ab2599cd56cdf8db12d3cbd9fc24006/index.m3u8
澳門資訊,https://z88.ubtvfans.com/live/rx3/399/9293c862ac36b967b559d9e06def36cf/index.m3u8
澳門澳視,https://z88.ubtvfans.com/live/rx1/23/2461dc775e41aa30e9d1e941702fc5b7/index.m3u8
澳門普語,https://z88.ubtvfans.com/live/rx3/24/fbbbb000a4376aa5efe7d87589e3ad3c/index.m3u8
18臺,https://z88.ubtvfans.com/live/rx1/2813/bf9968c0d6c16dded7c49cf9f1419429/index.m3u8
澳門mama,https://z88.ubtvfans.com/live/rx3/364/0f63868258bdbcfa9c630f14d732bb6d/index.m3u8
廣東珠江,https://z88.ubtvfans.com/live/rx1/1034/ea91e47e0ce349e1923cbcb373067494/index.m3u8
澳門蓮花,https://z88.ubtvfans.com/live/rx1/70/4f5d1beff287c563c64c30e7f7fc5729/index.m3u8
鳳凰電影,https://z88.ubtvfans.com/live/rx1/2814/8eecf538c9b2cfe2100b15b04bfabfc0/index.m3u8
Viutv6,https://z88.ubtvfans.com/live/rx1/176/32178352c5da72e5fd918a653c6fc9ae/index.m3u8
創世電視,https://z88.ubtvfans.com/live/rx6/1317/a6cc4d38042da834e3c7eee3ad2aef10/index.m3u8
澳亞衛視,https://z88.ubtvfans.com/live/rx3/85/c871830ea5628e11c1a0af56f2424165/index.m3u8
TVB亞洲,https://z88.ubtvfans.com/live/rx1/1048/1fca2f643298a4e188bbe00ad6d7b60e/index.m3u8
TVB粵語,https://z88.ubtvfans.com/live/rx1/1589/f69ec211e7b1001aba0bab74ae0b038f/index.m3u8
TVB功夫,https://z88.ubtvfans.com/live/rx1/168/83b003eeef5ee14257bc64c8a32eb617/index.m3u8
亞梅衛視,https://z88.ubtvfans.com/live/rx3/8/77623fd8579d781dec56a03cfcaad0d5/index.m3u8
TVB1,https://z88.ubtvfans.com/live/rx3/1242/eeea21dcadba59e9cf76774d26343f65/index.m3u8
TVBDRAMA,https://z88.ubtvfans.com/live/rx3/1243/c58aa488dfca9fea0dd03d144945d918/index.m3u8
TVBJ1,https://z88.ubtvfans.com/live/rx3/1244/8143b9a14c380ff86751516f49c4d815/index.m3u8
TVBE,https://z88.ubtvfans.com/live/rx3/1245/32fad5843f9d9c3cb685bae826856acf/index.m3u8
新時代東部,https://z88.ubtvfans.com/live/rx3/1286/57fa77077b641704a8c5610e6856e7b1/index.m3u8
新時代西部,https://z88.ubtvfans.com/live/rx3/1287/dc127a53da799d357f8951a2d9f7aa23/index.m3u8
新時代2,https://z88.ubtvfans.com/live/rx3/1288/00ac0fea3fafa7b991bfee63ce1c5850/index.m3u8
城市電視,https://z88.ubtvfans.com/live/rx3/1289/352689e8ed7e378f1fc087387bf08f21/index.m3u8
TVB星河,https://z88.ubtvfans.com/live/rx4/1079/5c3f0a081da1a530f171486f6931c93a/index.m3u8
TVB經典,https://z88.ubtvfans.com/live/rx3/1083/3f1033b4dc8bef46e6a2482a701130b4/index.m3u8

亞洲頻道,#genre#
環球電視,http://zb.xzxwhcb.com:9999/hls/world.m3u8
亞洲新聞,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亞洲新聞,http://198.16.100.90:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
泰國ASTV,http://news1.live14.com/stream/news1_hi.m3u8
韓國國防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
朝鮮新聞,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韓國新聞,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日語新聞,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
日本華語,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
華文一臺,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
華文六臺,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403
靖天國際,http://198.16.100.90:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
靖天國際,http://50.7.238.114:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
EWTN Asia-Pacific [Not 24/7],https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
EWTN Africa Asia,https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8
Channel3Thailand,http://198.16.100.90:8278/ch3_pat/playlist.m3u8?tid=MB6B7545566875455668&ct=19254&tsum=80c0722e6c93923edad559f6b70efb47
itv1,http://198.16.100.90:8278/itv1_antik/playlist.m3u8?tid=MA7A3116345831163458&ct=19254&tsum=fe64dc99ba95f220bea2a2a29319b065
PPTV Thailand1,http://198.16.100.90:8278/pptv_pat/playlist.m3u8?tid=MC2C3662850236628502&ct=19249&tsum=efb951731b4d0d420dedc866c9fa789f

鬥魚,#genre#
4K HDRDolby,http://zzy789.xyz/douyu1.php?id=9249162#http://mmitv.top/test/douyu.php?id=9249162
女神金60幀,http://zzy789.xyz/douyu1.php?id=747764#http://mmitv.top/test/douyu.php?id=747764
花卷影廳60幀,http://zzy789.xyz/douyu1.php?id=52787#http://mmitv.top/test/douyu.php?id=52787
小宇60幀,http://zzy789.xyz/douyu1.php?id=323876#http://mmitv.top/test/douyu.php?id=323876
貝爺MAX廳,http://zzy789.xyz/douyu1.php?id=4332#http://mmitv.top/test/douyu.php?id=4332
貝爺①廳,http://zzy789.xyz/douyu1.php?id=252802#http://mmitv.top/test/douyu.php?id=252802
貝爺②廳,http://zzy789.xyz/douyu1.php?id=36337#http://mmitv.top/test/douyu.php?id=36337
①華語房,http://zzy789.xyz/douyu1.php?id=85894#http://mmitv.top/test/douyu.php?id=85894
②星爺房,http://zzy789.xyz/douyu1.php?id=122402#http://mmitv.top/test/douyu.php?id=122402
③粵語房,http://zzy789.xyz/douyu1.php?id=6566671#http://mmitv.top/test/douyu.php?id=6566671
④歐美房,http://zzy789.xyz/douyu1.php?id=20415#http://mmitv.top/test/douyu.php?id=20415
魚小丸梓,http://zzy789.xyz/douyu1.php?id=6140589#http://mmitv.top/test/douyu.php?id=6140589
好先生,http://epg.112114.xyz/douyu/9650792
慶餘年,http://epg.112114.xyz/douyu/5908256
萬合出品,http://epg.112114.xyz/douyu/9220456
高分,http://epg.112114.xyz/douyu/7254536
貝爺貳廳,http://epg.112114.xyz/douyu/4332
淩兒影院,http://epg.112114.xyz/douyu/1377142
雲寶影院,http://epg.112114.xyz/douyu/7305938
花卷影院,http://epg.112114.xyz/douyu/52787
圓子影視,http://epg.112114.xyz/douyu/6566658
無雙影視,http://epg.112114.xyz/douyu/4870914
下飯神劇,http://epg.112114.xyz/douyu/276200
晚灣影視,http://epg.112114.xyz/douyu/9461178
酒染影視,http://epg.112114.xyz/douyu/7550220
盜墓劇集,http://epg.112114.xyz/douyu/9292503
金庸武俠,http://epg.112114.xyz/douyu/7644931
國產劇集,http://epg.112114.xyz/douyu/8157860
國產劇場,http://epg.112114.xyz/douyu/308752
愛情公寓,http://epg.112114.xyz/douyu/2838296
經典劇集,http://epg.112114.xyz/douyu/6863367
李衛當官,http://epg.112114.xyz/douyu/7473576
龍門鏢局,http://epg.112114.xyz/douyu/9650860
雍正王朝,http://epg.112114.xyz/douyu/4944033
雍正帝王,http://epg.112114.xyz/douyu/9650836
隋唐演義,http://epg.112114.xyz/douyu/7552568
大宋神探,http://epg.112114.xyz/douyu/7784862
欣賞,http://epg.112114.xyz/douyu/3186217


鬥魚影視,#genre#
粵語綜藝,http://epg.112114.xyz/douyu/7919720
華語經典,http://epg.112114.xyz/douyu/434971
吃米滴蟲,http://epg.112114.xyz/douyu/315457
神樂影片1,http://epg.112114.xyz/douyu/122402
神樂影片2,http://epg.112114.xyz/douyu/85894
特輯影院,http://epg.112114.xyz/douyu/3637778
貝爺MAX廳,http://epg.112114.xyz/douyu/4332
漫威影片,http://epg.112114.xyz/douyu/6140589
周星馳電影,http://epg.112114.xyz/douyu/3990812
劉德華電影1,http://epg.112114.xyz/douyu/2516864
劉德華電影2,http://epg.112114.xyz/douyu/8985415
喜劇經典,http://epg.112114.xyz/douyu/9650887
豆瓣高分,http://epg.112114.xyz/douyu/8770422
林正英電影1,http://epg.112114.xyz/douyu/218859
林正英電影2,http://epg.112114.xyz/douyu/7356023
女神金電影,http://epg.112114.xyz/douyu/747764
貝爺影廳1,http://epg.112114.xyz/douyu/252802
貝爺影廳2,http://epg.112114.xyz/douyu/36337
霍格影片,http://epg.112114.xyz/douyu/8814650
可樂電影,http://epg.112114.xyz/douyu/20415
冰冰經典電影,http://epg.112114.xyz/douyu/74374
奶蟲恐怖電影,http://epg.112114.xyz/douyu/263824
奶瓶科幻片,http://epg.112114.xyz/douyu/6655271
避風港影院,http://epg.112114.xyz/douyu/9826611
林林影院,http://epg.112114.xyz/douyu/9652323
漫威電影,http://epg.112114.xyz/douyu/4282654
恐怖經典,http://epg.112114.xyz/douyu/1165374
變種人電影,http://epg.112114.xyz/douyu/9651304
華語電影,http://epg.112114.xyz/douyu/3928
華語動作電影,http://epg.112114.xyz/douyu/1504768
懷舊90,http://epg.112114.xyz/douyu/9275635
國產影片,http://epg.112114.xyz/douyu/5423
麓山迷蹤,http://epg.112114.xyz/douyu/4505431
高幀影片,http://epg.112114.xyz/douyu/6763930
米婭電影,http://epg.112114.xyz/douyu/6537888
小九電影,http://epg.112114.xyz/douyu/7136517
連續劇1,http://epg.112114.xyz/douyu/4549169
連續劇2,http://epg.112114.xyz/douyu/7623292
連續劇3,http://epg.112114.xyz/douyu/5689514
連續劇4,http://epg.112114.xyz/douyu/7476264
連續劇5,http://epg.112114.xyz/douyu/4396972
遊戲解說,http://epg.112114.xyz/douyu/805235
鬥魚小品,http://epg.112114.xyz/douyu/3980787
鬥魚探險,http://epg.112114.xyz/douyu/3485629
鬥魚動畫,http://epg.112114.xyz/douyu/7528160
鬥魚電影1,http://epg.112114.xyz/douyu/2935323
鬥魚電影2,http://epg.112114.xyz/douyu/7459925
鬥魚電影3,http://epg.112114.xyz/douyu/431460
鬥魚電影4,http://epg.112114.xyz/douyu/4246519
鬥魚電影5,http://epg.112114.xyz/douyu/7116591
鬥魚電影6,http://epg.112114.xyz/douyu/6776615
鬥魚電影7,http://epg.112114.xyz/douyu/7655471
鬥魚電影8,http://epg.112114.xyz/douyu/4290711
鬥魚電影9,http://epg.112114.xyz/douyu/6566671
鬥魚電影10,http://epg.112114.xyz/douyu/8475821
鬥魚電影11,http://epg.112114.xyz/douyu/338759
鬥魚電影12,http://epg.112114.xyz/douyu/2793084
鬥魚電影13,http://epg.112114.xyz/douyu/5067952
鬥魚電影14,http://epg.112114.xyz/douyu/413573
鬥魚電影15,http://epg.112114.xyz/douyu/5033502
鬥魚電影16,http://epg.112114.xyz/douyu/426517
鬥魚電影17,http://epg.112114.xyz/douyu/1274132
鬥魚電影18,http://epg.112114.xyz/douyu/7314294
鬥魚電影19,http://epg.112114.xyz/douyu/6582435
鬥魚電影20,http://epg.112114.xyz/douyu/323876
鬥魚4K,http://epg.112114.xyz/douyu/9249162
鬥魚電影HD1,http://epg.112114.xyz/douyu/20415
鬥魚電影HD2,http://epg.112114.xyz/douyu/10240553
鬥魚電影HD3,http://epg.112114.xyz/douyu/122402
鬥魚電影HD4,http://epg.112114.xyz/douyu/85894
鬥魚電影HD5,http://epg.112114.xyz/douyu/263824
鬥魚電影HD6,http://epg.112114.xyz/douyu/747764
鬥魚電影HD7,http://epg.112114.xyz/douyu/20415
鬥魚電影HD8,http://epg.112114.xyz/douyu/8663752
鬥魚電影HD9,http://epg.112114.xyz/douyu/323876
鬥魚電影HD10,http://epg.112114.xyz/douyu/6140589
鬥魚電影HD11,http://epg.112114.xyz/douyu/8770422
鬥魚電影HD12,http://epg.112114.xyz/douyu/2436390
鬥魚電影HD13,http://epg.112114.xyz/douyu/218859
鬥魚電影HD14,http://epg.112114.xyz/douyu/36337
鬥魚電影HD15,http://epg.112114.xyz/douyu/413573
鬥魚電影HD16,http://epg.112114.xyz/douyu/1504768
鬥魚電影HD17,http://epg.112114.xyz/douyu/3637726
鬥魚電影HD18,http://epg.112114.xyz/douyu/9292492
鬥魚電影HD19,http://epg.112114.xyz/douyu/3637765rrt97
鬥魚電影HD20,http://epg.112114.xyz/douyu/10395991
鬥魚電影HD21,http://epg.112114.xyz/douyu/10395986
鬥魚電影HD22,http://epg.112114.xyz/douyu/252802
鬥魚電影HD23,http://epg.112114.xyz/douyu/ 6079455
鬥魚電影HD24,http://epg.112114.xyz/douyu/315131
鬥魚電影HD25,http://epg.112114.xyz/douyu/8945323
鬥魚電影HD26,http://epg.112114.xyz/douyu/2516864
鬥魚電影HD27,http://epg.112114.xyz/douyu/248753
鬥魚電影HD28,http://epg.112114.xyz/douyu/4332
鬥魚電影HD29,http://epg.112114.xyz/douyu/9651304
鬥魚電影HD30,http://epg.112114.xyz/douyu/9650887
鬥魚電影HD31,http://epg.112114.xyz/douyu/8814650
鬥魚電影HD32,http://epg.112114.xyz/douyu/10240510
鬥魚電影HD33,http://epg.112114.xyz/douyu/52787
鬥魚電影HD34,http://epg.112114.xyz/douyu/8985415
鬥魚電影HD35,http://epg.112114.xyz/douyu/1165374
鬥魚電影HD36,http://epg.112114.xyz/douyu/1735337
鬥魚電影HD37,http://epg.112114.xyz/douyu/6537888
鬥魚電影HD38,http://epg.112114.xyz/douyu/6003761
鬥魚電影HD39,http://epg.112114.xyz/douyu/9683979
鬥魚電影HD40,http://epg.112114.xyz/douyu/1226741
鬥魚電影HD41,http://epg.112114.xyz/douyu/59612
鬥魚電影HD42,http://epg.112114.xyz/douyu/925724
鬥魚搞笑HD1,http://epg.112114.xyz/douyu/9220456
鬥魚搞笑HD2,http://epg.112114.xyz/douyu/9770949
鬥魚搞笑HD3,http://epg.112114.xyz/douyu/9067836
鬥魚搞笑HD4,http://epg.112114.xyz/douyu/9817729
鬥魚搞笑HD5,http://epg.112114.xyz/douyu/8737695

